2.50000e-03	2.50000e-03	1.18500e+00
2.50000e-03	7.50000e-03	3.76804e+00
2.50000e-03	1.25000e-02	2.53350e+00
2.50000e-03	1.75000e-02	1.96107e+00
2.50000e-03	2.25000e-02	1.68558e+00
2.50000e-03	2.75000e-02	1.54570e+00
2.50000e-03	3.25000e-02	1.47225e+00
2.50000e-03	3.75000e-02	1.43323e+00
2.50000e-03	4.25000e-02	1.41195e+00
2.50000e-03	4.75000e-02	1.39791e+00
2.50000e-03	5.25000e-02	1.38290e+00
2.50000e-03	5.75000e-02	1.35930e+00
2.50000e-03	6.25000e-02	1.31940e+00
2.50000e-03	6.75000e-02	1.25537e+00
2.50000e-03	7.25000e-02	1.15995e+00
2.50000e-03	7.75000e-02	1.02762e+00
2.50000e-03	8.25000e-02	8.55921e-01
2.50000e-03	8.75000e-02	6.46603e-01
2.50000e-03	9.25000e-02	4.06069e-01
2.50000e-03	9.75000e-02	1.44949e-01
2.50000e-03	1.02500e-01	-1.23120e-01
2.50000e-03	1.07500e-01	-3.83417e-01
2.50000e-03	1.12500e-01	-6.22313e-01
2.50000e-03	1.17500e-01	-8.29246e-01
2.50000e-03	1.22500e-01	-9.98015e-01
2.50000e-03	1.27500e-01	-1.12714e+00
2.50000e-03	1.32500e-01	-1.21934e+00
2.50000e-03	1.37500e-01	-1.28037e+00
2.50000e-03	1.42500e-01	-1.31757e+00
2.50000e-03	1.47500e-01	-1.33861e+00
2.50000e-03	1.52500e-01	-1.35076e+00
2.50000e-03	1.57500e-01	-1.36068e+00
2.50000e-03	1.62500e-01	-1.37468e+00
2.50000e-03	1.67500e-01	-1.39965e+00
2.50000e-03	1.72500e-01	-1.44488e+00
2.50000e-03	1.77500e-01	-1.52606e+00
2.50000e-03	1.82500e-01	-1.67415e+00
2.50000e-03	1.87500e-01	-1.95707e+00
2.50000e-03	1.92500e-01	-2.53424e+00
2.50000e-03	1.97500e-01	-3.76949e+00

7.50000e-03	2.50000e-03	-1.21870e+01
7.50000e-03	7.50000e-03	-1.01908e+00
7.50000e-03	1.25000e-02	1.69064e+00
7.50000e-03	1.75000e-02	1.46971e+00
7.50000e-03	2.25000e-02	1.31788e+00
7.50000e-03	2.75000e-02	1.22224e+00
7.50000e-03	3.25000e-02	1.15697e+00
7.50000e-03	3.75000e-02	1.10796e+00
7.50000e-03	4.25000e-02	1.06733e+00
7.50000e-03	4.75000e-02	1.02997e+00
7.50000e-03	5.25000e-02	9.91807e-01
7.50000e-03	5.75000e-02	9.49067e-01
7.50000e-03	6.25000e-02	8.97936e-01
7.50000e-03	6.75000e-02	8.34664e-01
7.50000e-03	7.25000e-02	7.55861e-01
7.50000e-03	7.75000e-02	6.59085e-01
7.50000e-03	8.25000e-02	5.43437e-01
7.50000e-03	8.75000e-02	4.10002e-01
7.50000e-03	9.25000e-02	2.61958e-01
7.50000e-03	9.75000e-02	1.04344e-01
7.50000e-03	1.02500e-01	-5.65131e-02
7.50000e-03	1.07500e-01	-2.13822e-01
7.50000e-03	1.12500e-01	-3.61252e-01
7.50000e-03	1.17500e-01	-4.93778e-01
7.50000e-03	1.22500e-01	-6.08298e-01
7.50000e-03	1.27500e-01	-7.03837e-01
