0.00000e+00	2.50000e-03	2.14813e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	7.50000e-03	2.43313e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.25000e-02	2.70312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.75000e-02	2.95813e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	2.25000e-02	3.19813e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	2.75000e-02	3.42312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	3.25000e-02	3.63312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	3.75000e-02	3.82813e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	4.25000e-02	4.00812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	4.75000e-02	4.17312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	5.25000e-02	4.32312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	5.75000e-02	4.45812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	6.25000e-02	4.57812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	6.75000e-02	4.68312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	7.25000e-02	4.77313e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	7.75000e-02	4.84813e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	8.25000e-02	4.90812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	8.75000e-02	4.95312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	9.25000e-02	4.98313e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	9.75000e-02	4.99813e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.02500e-01	4.99813e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.07500e-01	4.98313e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.12500e-01	4.95312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.17500e-01	4.90812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.22500e-01	4.84812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.27500e-01	4.77312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.32500e-01	4.68312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.37500e-01	4.57812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.42500e-01	4.45812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.47500e-01	4.32312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.52500e-01	4.17312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.57500e-01	4.00812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.62500e-01	3.82812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.67500e-01	3.63312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.72500e-01	3.42312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.77500e-01	3.19812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.82500e-01	2.95812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.87500e-01	2.70312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.92500e-01	2.43312e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
0.00000e+00	1.97500e-01	2.14812e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05

2.50000e-03	2.50000e-03	6.24755e-03	-3.28505e-03	-1.11942e-04	2.73004e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	7.50000e-03	7.19411e-03	-5.10192e-03	-1.11880e-04	2.73014e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.25000e-02	1.34217e-02	-2.99320e-03	-1.11805e-04	2.73003e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.75000e-02	1.88928e-02	-2.08331e-03	-1.11738e-04	2.73004e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	2.25000e-02	2.38622e-02	-1.71411e-03	-1.11706e-04	2.73005e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	2.75000e-02	2.84452e-02	-1.59744e-03	-1.11726e-04	2.73005e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	3.25000e-02	3.26883e-02	-1.60685e-03	-1.11815e-04	2.73005e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	3.75000e-02	3.66104e-02	-1.68147e-03	-1.11988e-04	2.73005e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	4.25000e-02	4.02195e-02	-1.78732e-03	-1.12264e-04	2.73005e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	4.75000e-02	4.35182e-02	-1.90101e-03	-1.12663e-04	2.73005e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	5.25000e-02	4.65075e-02	-2.00275e-03	-1.13206e-04	2.73005e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	5.75000e-02	4.91871e-02	-2.07337e-03	-1.13915e-04	2.73005e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	6.25000e-02	5.15570e-02	-2.09346e-03	-1.14814e-04	2.73004e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	6.75000e-02	5.36177e-02	-2.04416e-03	-1.15921e-04	2.73004e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	7.25000e-02	5.53716e-02	-1.90946e-03	-1.17250e-04	2.73003e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	7.75000e-02	5.68225e-02	-1.67942e-03	-1.18803e-04	2.73003e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	8.25000e-02	5.79755e-02	-1.35316e-03	-1.20577e-04	2.73002e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	8.75000e-02	5.88366e-02	-9.40840e-04	-1.22554e-04	2.73001e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	9.25000e-02	5.94110e-02	-4.63773e-04	-1.24706e-04	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	9.75000e-02	5.97024e-02	4.77139e-05	-1.26994e-04	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.02500e-01	5.97122e-02	5.58171e-04	-1.29367e-04	2.72999e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.07500e-01	5.94390e-02	1.03216e-03	-1.31767e-04	2.72998e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.12500e-01	5.88791e-02	1.43945e-03	-1.34134e-04	2.72997e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.17500e-01	5.80269e-02	1.75908e-03	-1.36412e-04	2.72996e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.22500e-01	5.68765e-02	1.98144e-03	-1.38552e-04	2.72996e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.27500e-01	5.54227e-02	2.10810e-03	-1.40512e-04	2.72995e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.32500e-01	5.36616e-02	2.14964e-03	-1.42266e-04	2.72995e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.37500e-01	5.15914e-02	2.12243e-03	-1.43800e-04	2.72994e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.42500e-01	4.92116e-02	2.04522e-03	-1.45115e-04	2.72994e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.47500e-01	4.65227e-02	1.93671e-03	-1.46223e-04	2.72994e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.52500e-01	4.35255e-02	1.81429e-03	-1.47142e-04	2.72994e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.57500e-01	4.02203e-02	1.69420e-03	-1.47894e-04	2.72994e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.62500e-01	3.66065e-02	1.59292e-03	-1.48500e-04	2.72994e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.67500e-01	3.26811e-02	1.53067e-03	-1.48980e-04	2.72993e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.72500e-01	2.84361e-02	1.53868e-03	-1.49354e-04	2.72993e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.77500e-01	2.38524e-02	1.67526e-03	-1.49634e-04	2.72992e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.82500e-01	1.88838e-02	2.06403e-03	-1.49835e-04	2.72991e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.87500e-01	1.34159e-02	2.98915e-03	-1.49967e-04	2.72992e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.92500e-01	7.19324e-03	5.10466e-03	-1.50044e-04	2.73003e+02	1.00000e+00	2.00000e-05	2.46792e-05
2.50000e-03	1.97500e-01	6.24944e-03	3.28686e-03	-1.50101e-04	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05

7.50000e-03	2.50000e-03	1.21728e-02	-2.64079e-03	-1.12007e-04	2.73083e+02	1.00000e+00	2.00000e-05	2.46792e-05
7.50000e-03	7.50000e-03	5.59971e-03	-5.15666e-03	-1.11926e-04	2.73144e+02	1.00000e+00	2.00000e-05	2.46792e-05
7.50000e-03	1.25000e-02	1.21933e-02	-4.44541e-03	-1.11838e-04	2.73108e+02	1.00000e+00	2.00000e-05	2.46792e-05
7.50000e-03	1.75000e-02	1.83244e-02	-3.56179e-03	-1.11772e-04	2.73077e+02	1.00000e+00	2.00000e-05	2.46792e-05
7.50000e-03	2.25000e-02	2.36581e-02	-3.16198e-03	-1.11742e-04	2.73059e+02	1.00000e+00	2.00000e-05	2.46792e-05
7.50000e-03	2.75000e-02	2.84365e-02	-3.06943e-03	-1.11761e-04	2.73048e+02	1.00000e+00	2.00000e-05	2.46792e-05
7.50000e-03	3.25000e-02	3.27872e-02	-3.15400e-03	-1.11845e-04	2.73041e+02	1.00000e+00	2.00000e-05	2.46792e-05
