0.00000e+00	6.25000e-04	2.92500e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	9.56066e-01	9.56066e-01	9.56066e-01	2.39017e-02	0.00000e+00
0.00000e+00	1.87500e-03	8.32500e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	4.03234e-02	4.03234e-02	0.00000e+00
0.00000e+00	3.12500e-03	1.31250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	5.06308e-02	5.06308e-02	0.00000e+00
0.00000e+00	4.37500e-03	1.73250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	5.81703e-02	5.81703e-02	0.00000e+00
0.00000e+00	5.62500e-03	2.09250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	6.39290e-02	6.39290e-02	0.00000e+00
0.00000e+00	6.87500e-03	2.39250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	6.83583e-02	6.83583e-02	0.00000e+00
0.00000e+00	8.12500e-03	2.63250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	7.17050e-02	7.17050e-02	0.00000e+00
0.00000e+00	9.37500e-03	2.81250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	7.41159e-02	7.41159e-02	0.00000e+00
0.00000e+00	1.06250e-02	2.93250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	7.56805e-02	7.56805e-02	1.00000e+00
0.00000e+00	1.18750e-02	2.99250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	7.64508e-02	7.64508e-02	1.00000e+00
0.00000e+00	1.31250e-02	2.99250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	7.64508e-02	7.64508e-02	1.00000e+00
0.00000e+00	1.43750e-02	2.93250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	7.56805e-02	7.56805e-02	1.00000e+00
0.00000e+00	1.56250e-02	2.81250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	7.41159e-02	7.41159e-02	0.00000e+00
0.00000e+00	1.68750e-02	2.63250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	7.17050e-02	7.17050e-02	0.00000e+00
0.00000e+00	1.81250e-02	2.39250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	6.83583e-02	6.83583e-02	0.00000e+00
0.00000e+00	1.93750e-02	2.09250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	6.39290e-02	6.39290e-02	0.00000e+00
0.00000e+00	2.06250e-02	1.73250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	5.81703e-02	5.81703e-02	0.00000e+00
0.00000e+00	2.18750e-02	1.31250e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	5.06308e-02	5.06308e-02	0.00000e+00
0.00000e+00	2.31250e-02	8.32500e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	1.00000e+00	1.00000e+00	4.03234e-02	4.03234e-02	0.00000e+00
0.00000e+00	2.43750e-02	2.92500e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.60000e-05	1.76637e-04	9.56066e-01	9.56066e-01	2.39017e-02	9.56066e-01	0.00000e+00

6.25000e-04	6.25000e-04	2.98228e-02	-5.72794e-04	-4.38986e-11	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.36353e-03	3.16150e-02	9.65382e-01	9.65382e-01	9.65382e-01	2.39017e-02	1.04576e-08
6.25000e-04	1.87500e-03	8.30625e-02	-9.58109e-04	-4.37778e-11	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	2.26593e-04	1.73627e-03	1.00000e+00	1.00000e+00	4.03234e-02	4.03234e-02	4.34121e-08
6.25000e-04	3.12500e-03	1.31215e-01	-7.35512e-04	-4.32568e-11	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	2.07972e-04	7.71697e-04	1.00000e+00	1.00000e+00	5.06308e-02	5.06308e-02	2.54346e-07
6.25000e-04	4.37500e-03	1.73162e-01	-6.12015e-04	-4.19634e-11	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.68289e-04	4.56840e-04	1.00000e+00	1.00000e+00	5.81703e-02	5.81703e-02	2.11894e-06
