0.00000e+00	0.00000e+00	0.00000e+00
0.00000e+00	2.50000e-03	2.96250e-03
0.00000e+00	7.50000e-03	8.66250e-03
0.00000e+00	1.25000e-02	1.40625e-02
0.00000e+00	1.75000e-02	1.91625e-02
0.00000e+00	2.25000e-02	2.39625e-02
0.00000e+00	2.75000e-02	2.84625e-02
0.00000e+00	3.25000e-02	3.26625e-02
0.00000e+00	3.75000e-02	3.65625e-02
0.00000e+00	4.25000e-02	4.01625e-02
0.00000e+00	4.75000e-02	4.34625e-02
0.00000e+00	5.25000e-02	4.64625e-02
0.00000e+00	5.75000e-02	4.91625e-02
0.00000e+00	6.25000e-02	5.15625e-02
0.00000e+00	6.75000e-02	5.36625e-02
0.00000e+00	7.25000e-02	5.54625e-02
0.00000e+00	7.75000e-02	5.69625e-02
0.00000e+00	8.25000e-02	5.81625e-02
0.00000e+00	8.75000e-02	5.90625e-02
0.00000e+00	9.25000e-02	5.96625e-02
0.00000e+00	9.75000e-02	5.99625e-02
0.00000e+00	1.02500e-01	5.99625e-02
0.00000e+00	1.07500e-01	5.96625e-02
0.00000e+00	1.12500e-01	5.90625e-02
0.00000e+00	1.17500e-01	5.81625e-02
0.00000e+00	1.22500e-01	5.69625e-02
0.00000e+00	1.27500e-01	5.54625e-02
0.00000e+00	1.32500e-01	5.36625e-02
0.00000e+00	1.37500e-01	5.15625e-02
0.00000e+00	1.42500e-01	4.91625e-02
0.00000e+00	1.47500e-01	4.64625e-02
0.00000e+00	1.52500e-01	4.34625e-02
0.00000e+00	1.57500e-01	4.01625e-02
0.00000e+00	1.62500e-01	3.65625e-02
0.00000e+00	1.67500e-01	3.26625e-02
0.00000e+00	1.72500e-01	2.84625e-02
0.00000e+00	1.77500e-01	2.39625e-02
0.00000e+00	1.82500e-01	1.91625e-02
0.00000e+00	1.87500e-01	1.40625e-02
0.00000e+00	1.92500e-01	8.66250e-03
0.00000e+00	1.97500e-01	2.96250e-03
0.00000e+00	2.00000e-01	-1.06581e-16

5.00000e-03	0.00000e+00	4.00000e-02
5.00000e-03	2.50000e-03	9.53166e-03
5.00000e-03	7.50000e-03	5.72899e-03
5.00000e-03	1.25000e-02	1.27869e-02
5.00000e-03	1.75000e-02	1.86299e-02
5.00000e-03	2.25000e-02	2.37692e-02
5.00000e-03	2.75000e-02	2.84358e-02
5.00000e-03	3.25000e-02	3.27230e-02
5.00000e-03	3.75000e-02	3.66687e-02
5.00000e-03	4.25000e-02	4.02885e-02
5.00000e-03	4.75000e-02	4.35877e-02
5.00000e-03	5.25000e-02	4.65677e-02
5.00000e-03	5.75000e-02	4.92281e-02
5.00000e-03	6.25000e-02	5.15681e-02
5.00000e-03	6.75000e-02	5.35891e-02
5.00000e-03	7.25000e-02	5.52954e-02
5.00000e-03	7.75000e-02	5.66949e-02
5.00000e-03	8.25000e-02	5.77981e-02
5.00000e-03	8.75000e-02	5.86169e-02
5.00000e-03	9.25000e-02	5.91620e-02
5.00000e-03	9.75000e-02	5.94409e-02
5.00000e-03	1.02500e-01	5.94566e-02
5.00000e-03	1.07500e-01	5.92067e-02
5.00000e-03	1.12500e-01	5.86835e-02
5.00000e-03	1.17500e-01	5.78764e-02
5.00000e-03	1.22500e-01	5.67736e-02
5.00000e-03	1.27500e-01	5.53648e-02
5.00000e-03	1.32500e-01	5.36424e-02
5.00000e-03	1.37500e-01	5.16025e-02
5.00000e-03	1.42500e-01	4.92440e-02
5.00000e-03	1.47500e-01	4.65677e-02
5.00000e-03	1.52500e-01	4.35750e-02
5.00000e-03	1.57500e-01	4.02664e-02
5.00000e-03	1.62500e-01	3.66405e-02
5.00000e-03	1.67500e-01	3.26910e-02
5.00000e-03	1.72500e-01	2.84018e-02
5.00000e-03	1.77500e-01	2.37345e-02
5.00000e-03	1.82500e-01	1.85968e-02
5.00000e-03	1.87500e-01	1.27603e-02
5.00000e-03	1.92500e-01	5.71720e-03
5.00000e-03	1.97500e-01	9.53523e-03
5.00000e-03	2.00000e-01	4.00000e-02

1.00000e-02	0.00000e+00	4.00000e-02
1.00000e-02	2.50000e-03	1.48242e-02
1.00000e-02	7.50000e-03	5.50235e-03
1.00000e-02	1.25000e-02	1.16390e-02
1.00000e-02	1.75000e-02	1.80577e-02
1.00000e-02	2.25000e-02	2.35850e-02
1.00000e-02	2.75000e-02	2.84766e-02
1.00000e-02	3.25000e-02	3.28944e-02
1.00000e-02	3.75000e-02	3.69131e-02
1.00000e-02	4.25000e-02	4.05647e-02
1.00000e-02	4.75000e-02	4.38589e-02
1.00000e-02	5.25000e-02	4.67977e-02
1.00000e-02	5.75000e-02	4.93781e-02
1.00000e-02	6.25000e-02	5.15958e-02
1.00000e-02	6.75000e-02	5.34546e-02
1.00000e-02	7.25000e-02	5.49678e-02
1.00000e-02	7.75000e-02	5.61596e-02
1.00000e-02	8.25000e-02	5.70625e-02
1.00000e-02	8.75000e-02	5.77132e-02
1.00000e-02	9.25000e-02	5.81444e-02
1.00000e-02	9.75000e-02	5.83796e-02
1.00000e-02	1.02500e-01	5.84279e-02
1.00000e-02	1.07500e-01	5.82816e-02
1.00000e-02	1.12500e-01	5.79176e-02
1.00000e-02	1.17500e-01	5.73025e-02
1.00000e-02	1.22500e-01	5.64004e-02
1.00000e-02	1.27500e-01	5.51787e-02
1.00000e-02	1.32500e-01	5.36147e-02
1.00000e-02	1.37500e-01	5.16964e-02
1.00000e-02	1.42500e-01	4.94213e-02
1.00000e-02	1.47500e-01	4.67930e-02
1.00000e-02	1.52500e-01	4.38158e-02
1.00000e-02	1.57500e-01	4.04938e-02
1.00000e-02	1.62500e-01	3.68247e-02
1.00000e-02	1.67500e-01	3.27955e-02
1.00000e-02	1.72500e-01	2.83725e-02
1.00000e-02	1.77500e-01	2.34797e-02
1.00000e-02	1.82500e-01	1.79568e-02
1.00000e-02	1.87500e-01	1.15563e-02
1.00000e-02	1.92500e-01	5.46653e-03
1.00000e-02	1.97500e-01	1.48310e-02
1.00000e-02	2.00000e-01	4.00000e-02

1.50000e-02	0.00000e+00	4.00000e-02
1.50000e-02	2.50000e-03	1.84780e-02
1.50000e-02	7.50000e-03	6.90327e-03
1.50000e-02	1.25000e-02	1.12558e-02
1.50000e-02	1.75000e-02	1.77930e-02
1.50000e-02	2.25000e-02	2.35913e-02
1.50000e-02	2.75000e-02	2.86839e-02
1.50000e-02	3.25000e-02	3.32360e-02
1.50000e-02	3.75000e-02	3.73365e-02
1.50000e-02	4.25000e-02	4.10258e-02
1.50000e-02	4.75000e-02	4.43081e-02
1.50000e-02	5.25000e-02	4.71848e-02
1.50000e-02	5.75000e-02	4.96454e-02
1.50000e-02	6.25000e-02	5.16759e-02
1.50000e-02	6.75000e-02	5.32810e-02
1.50000e-02	7.25000e-02	5.44895e-02
1.50000e-02	7.75000e-02	5.53495e-02
1.50000e-02	8.25000e-02	5.59311e-02
1.50000e-02	8.75000e-02	5.63121e-02
1.50000e-02	9.25000e-02	5.65603e-02
1.50000e-02	9.75000e-02	5.67255e-02
1.50000e-02	1.02500e-01	5.68267e-02
1.50000e-02	1.07500e-01	5.68480e-02
1.50000e-02	1.12500e-01	5.67408e-02
1.50000e-02	1.17500e-01	5.64340e-02
1.50000e-02	1.22500e-01	5.58517e-02
1.50000e-02	1.27500e-01	5.49248e-02
1.50000e-02	1.32500e-01	5.36062e-02
1.50000e-02	1.37500e-01	5.18728e-02
1.50000e-02	1.42500e-01	4.97220e-02
1.50000e-02	1.47500e-01	4.71643e-02
1.50000e-02	1.52500e-01	4.42095e-02
1.50000e-02	1.57500e-01	4.08718e-02
1.50000e-02	1.62500e-01	3.71505e-02
1.50000e-02	1.67500e-01	3.30310e-02
1.50000e-02	1.72500e-01	2.84706e-02
1.50000e-02	1.77500e-01	2.33769e-02
1.50000e-02	1.82500e-01	1.75869e-02
1.50000e-02	1.87500e-01	1.10848e-02
1.50000e-02	1.92500e-01	6.82622e-03
1.50000e-02	1.97500e-01	1.84800e-02
1.50000e-02	2.00000e-01	4.00000e-02

2.00000e-02	0.00000e+00	4.00000e-02
2.00000e-02	2.50000e-03	2.11625e-02
2.00000e-02	7.50000e-03	8.85723e-03
2.00000e-02	1.25000e-02	1.16043e-02
2.00000e-02	1.75000e-02	1.79466e-02
2.00000e-02	2.25000e-02	2.38854e-02
2.00000e-02	2.75000e-02	2.91284e-02
2.00000e-02	3.25000e-02	3.38010e-02
2.00000e-02	3.75000e-02	3.79816e-02
2.00000e-02	4.25000e-02	4.17174e-02
2.00000e-02	4.75000e-02	4.49811e-02
2.00000e-02	5.25000e-02	4.77758e-02
2.00000e-02	5.75000e-02	5.00779e-02
2.00000e-02	6.25000e-02	5.18574e-02
2.00000e-02	6.75000e-02	5.31131e-02
2.00000e-02	7.25000e-02	5.38835e-02
2.00000e-02	7.75000e-02	5.42522e-02
2.00000e-02	8.25000e-02	5.43575e-02
2.00000e-02	8.75000e-02	5.43465e-02
2.00000e-02	9.25000e-02	5.43234e-02
2.00000e-02	9.75000e-02	5.43851e-02
2.00000e-02	1.02500e-01	5.45659e-02
2.00000e-02	1.07500e-01	5.48376e-02
2.00000e-02	1.12500e-01	5.51131e-02
2.00000e-02	1.17500e-01	5.52612e-02
2.00000e-02	1.22500e-01	5.51460e-02
2.00000e-02	1.27500e-01	5.46427e-02
2.00000e-02	1.32500e-01	5.36648e-02
2.00000e-02	1.37500e-01	5.21788e-02
2.00000e-02	1.42500e-01	5.01894e-02
2.00000e-02	1.47500e-01	4.77217e-02
2.00000e-02	1.52500e-01	4.47890e-02
2.00000e-02	1.57500e-01	4.14328e-02
2.00000e-02	1.62500e-01	3.76540e-02
2.00000e-02	1.67500e-01	3.34450e-02
2.00000e-02	1.72500e-01	2.87638e-02
2.00000e-02	1.77500e-01	2.35220e-02
2.00000e-02	1.82500e-01	1.75980e-02
2.00000e-02	1.87500e-01	1.13166e-02
2.00000e-02	1.92500e-01	8.71379e-03
2.00000e-02	1.97500e-01	2.11487e-02
2.00000e-02	2.00000e-01	4.00000e-02

2.50000e-02	0.00000e+00	4.00000e-02
2.50000e-02	2.50000e-03	2.32929e-02
2.50000e-02	7.50000e-03	1.09130e-02
2.50000e-02	1.25000e-02	1.25091e-02
2.50000e-02	1.75000e-02	1.85147e-02
2.50000e-02	2.25000e-02	2.44983e-02
2.50000e-02	2.75000e-02	2.98498e-02
2.50000e-02	3.25000e-02	3.46385e-02
2.50000e-02	3.75000e-02	3.89048e-02
2.50000e-02	4.25000e-02	4.26707e-02
2.50000e-02	4.75000e-02	4.59197e-02
2.50000e-02	5.25000e-02	4.86294e-02
2.50000e-02	5.75000e-02	5.07487e-02
2.50000e-02	6.25000e-02	5.22211e-02
2.50000e-02	6.75000e-02	5.30252e-02
2.50000e-02	7.25000e-02	5.32002e-02
2.50000e-02	7.75000e-02	5.28737e-02
2.50000e-02	8.25000e-02	5.22789e-02
2.50000e-02	8.75000e-02	5.16944e-02
2.50000e-02	9.25000e-02	5.13014e-02
2.50000e-02	9.75000e-02	5.12139e-02
2.50000e-02	1.02500e-01	5.15105e-02
2.50000e-02	1.07500e-01	5.21447e-02
2.50000e-02	1.12500e-01	5.29665e-02
2.50000e-02	1.17500e-01	5.37807e-02
2.50000e-02	1.22500e-01	5.43350e-02
2.50000e-02	1.27500e-01	5.44073e-02
2.50000e-02	1.32500e-01	5.38686e-02
2.50000e-02	1.37500e-01	5.26836e-02
